order_id	isbn	sku	domain	currency
6325	9783531164915	LIB	US	NZD
6326	9780091912222	AB9	US	USD
6327	9781599183619	ABZ	CA	USD
6328	9783936376388	KNV	UK	EUR
6329	9789043120234	KNV	FR	EUR
6330	9781142436315	APC	UK	USD
6331	9780634087592	AMS	CA	USD
6332	9780719082160	AAS	DE	EUR
6333	9781116050356	APC	CA	USD
6334	9780440244417	LIB	FR	EUR
6335	9781435274587	AAS	DE	GBP
6336	9781147749755	AAV	US	GBP
6337	9780572028077	AAW	DE	NZD
6338	9780307941763	AAC	US	EUR
6339	9781600219931	AAG	US	EUR
6340	9781146776103	AAV	UK	GBP
6341	9781171994145	APC	UK	EUR
6342	9781845882976	AAJ	CA	GBP
6343	9780195082739	AAZ	DE	NZD
6344	9783941239081	LIB	US	NZD
6345	9789054101093	AA6	US	USD
6346	9781170624906	AAV	CA	EUR
6347	9781169530515	APC	UK	NZD
6348	9781141483679	AAV	CA	USD
6349	9781617260919	AA6	UK	EUR
6350	9780559213588	AAV	CA	EUR
6351	9783257800029	LIB	DE	USD
6352	9780553290981	AAS	DE	EUR
6353	9781147997620	APC	DE	EUR
6354	9780718024246	AAS	DE	NZD
6355	9781172479023	APC	US	GBP
6356	9781110202003	AAV	US	EUR
6357	9781142183660	AAV	UK	GBP
6358	9781143284816	APC	CA	USD
6359	9781145807549	AAV	UK	USD
6360	9781402246432	AAS	FR	EUR
6361	9780415311984	AAB	FR	USD
6362	9781144722928	AAV	CA	GBP
6363	9780195311693	AOP	FR	USD
6364	9781176752474	APC	UK	EUR
6365	9781149623329	AAV	CA	GBP
6366	9783843410106	KNV	UK	USD
6367	9781143481154	APC	US	NZD
6368	9780521719254	AAZ	FR	NZD
6369	9781174987557	AAV	UK	NZD
6370	9781245581813	AAV	FR	GBP
6371	9780765800442	AAN	FR	GBP
6372	9781172545445	APC	UK	EUR
6373	9781604772159	AAV	DE	EUR
6374	9781178868241	AAV	DE	USD
6375	9781148837833	AAV	DE	GBP
6376	9781146718035	AAV	US	NZD
6377	9781452028392	AAV	FR	NZD
6378	9781120263971	APC	DE	NZD
6379	9780521182034	AAW	UK	GBP
6380	9780595422982	APC	FR	GBP
6381	9781146556927	AAV	FR	GBP
6382	9780559802744	APC	FR	EUR
6383	9781165950959	APC	FR	GBP
6384	9780495244493	AAC	FR	GBP
6385	9780140042368	AAS	CA	EUR
6386	9780230202351	AAC	UK	EUR
6387	9781143579837	AAV	US	NZD
6388	9780415348683	AA6	DE	GBP
6389	9781403465573	AAC	UK	GBP
6390	9783061031961	KNV	CA	GBP
6391	9781148552620	AAV	UK	GBP
6392	9781148503202	APC	FR	GBP
6393	9781170465769	APC	US	USD
6394	9780548406625	APC	DE	GBP
6395	9781145125834	AAV	DE	NZD
6396	9781143751523	APC	CA	GBP
6397	9780226803418	AAH	CA	USD
6398	9781148138817	AAV	UK	NZD
6399	9781120912015	APC	US	USD
6400	9781141231935	AAV	CA	GBP
6401	9781553416500	ASF	DE	GBP
6402	9781166301897	APC	US	NZD
6403	9780340950524	AAZ	DE	GBP
6404	9781177697378	AAV	UK	USD
6405	9781162414706	APC	US	NZD
6406	9781240755318	AAV	US	USD
6407	9780559981678	AAV	US	NZD
6408	9781117753195	APC	CA	USD
6409	9781438957210	AAV	CA	NZD
6410	9780773511446	AAJ	US	NZD
6411	9781144843425	APC	FR	EUR
6412	9781270463481	AAV	CA	EUR
6413	9783905912074	AAZ	UK	USD
6414	9781847534392	AAV	US	NZD
6415	9783941531192	KNV	US	GBP
6416	9780835608473	AAC	US	EUR
6417	9781143998805	AAV	CA	EUR
6418	9781902438467	AAU	UK	EUR
6419	9781248288016	AAV	US	USD
6420	9781173019150	AAV	DE	EUR
6421	9781166856045	APC	FR	USD
6422	9781144401236	APC	UK	NZD
6423	9783890942940	LIB	FR	GBP
6424	9780559667770	AAV	DE	USD
6425	9781110053155	APC	US	NZD
6426	9789042025752	AAV	FR	GBP
6427	9781169564459	APC	US	EUR
6428	9780554278827	APC	US	EUR
6429	9780739079645	AAC	US	NZD
6430	9781116200812	APC	UK	USD
6431	9783540133780	AAV	UK	USD
6432	9781104759131	APC	US	EUR
6433	9781846062087	KNV	CA	USD
6434	9780813213286	AAN	FR	EUR
6435	9781142060817	APC	DE	USD
6436	9781103461486	APC	FR	EUR
6437	9781165102129	APC	US	NZD
6438	9781115645379	APC	FR	GBP
6439	9780578051918	APC	US	NZD
6440	9781174574702	APC	FR	GBP
6441	9781166018344	APC	FR	USD
6442	9781860465024	AAU	CA	USD
6443	9789089440792	AAS	DE	NZD
6444	9780548048191	APC	CA	EUR
6445	9781176693814	AAV	FR	GBP
6446	9783854207375	KNV	UK	USD
6447	9781163371909	APC	FR	USD
6448	9780749008345	AAZ	US	EUR
6449	9781907263019	ASF	DE	NZD
6450	9781170900529	APC	UK	NZD
6451	9781149939109	APC	FR	USD
6452	9781147661811	APC	CA	NZD
6453	9781142472191	AAV	FR	NZD
6454	9781120978325	APC	DE	NZD
6455	9783868542066	KNV	US	USD
6456	9780792236191	AAS	DE	USD
6457	9781271423101	AAV	FR	GBP
6458	9781841761916	AAC	US	NZD
6459	9781244018280	AAV	FR	NZD
6460	9783896767028	LIB	US	EUR
6461	9781614907398	AAV	FR	GBP
6462	9783222133381	KNV	US	USD
6463	9781172627257	APC	CA	EUR
6464	9781884311321	AAS	US	GBP
6465	9781176065734	AAV	FR	GBP
6466	9781247711720	AAV	US	EUR
6467	9783895287879	KNV	UK	USD
6468	9783865275196	KNV	DE	NZD
6469	9781936274277	AA6	CA	NZD
6470	9780879698966	AAC	CA	GBP
6471	9780375829758	AAE	FR	EUR
6472	9781408206287	KNV	DE	NZD
6473	9781115423632	AAV	US	USD
6474	9781170003992	AAV	DE	EUR
6475	9781141411955	APC	CA	USD
6476	9781140158806	APC	CA	EUR
6477	9780813923093	AAS	FR	NZD
6478	9781845455293	AAN	FR	GBP
6479	9781247734880	AAV	UK	EUR
6480	9780340929247	AA6	UK	GBP
6481	9781142907600	AAV	FR	GBP
6482	9780974607863	AAS	DE	NZD
6483	9781104624552	APC	DE	GBP
6484	9780554650029	AAV	US	EUR
6485	9781142106331	APC	CA	GBP
6486	9781116047523	APC	UK	USD
6487	9780559497827	APC	FR	GBP
6488	9781140957720	AAV	US	NZD
6489	9781149975572	APC	CA	EUR
6490	9781146169783	AAV	US	NZD
6491	9781177672412	APC	FR	EUR
6492	9781177742177	APC	DE	GBP
6493	9788426360342	AAS	FR	GBP
6494	9781247806891	AAV	FR	USD
6495	9781906651053	ABS	CA	USD
6496	9781171884880	APC	CA	EUR
6497	9781169943858	APC	DE	USD
6498	9781144960535	APC	US	GBP
6499	9781104052744	APC	CA	EUR
6500	9780805081923	AAE	UK	EUR
6501	9781173302702	APC	FR	EUR
6502	9781240850488	AAV	CA	EUR
6503	9781144907738	APC	CA	USD
6504	9780595394760	APC	US	GBP
6505	9783794523467	KNV	CA	USD
6506	9783359008576	LIB	DE	USD
6507	9781576874950	AAC	US	NZD
6508	9781606993071	AAC	UK	GBP
6509	9781143657023	AAV	US	NZD
6510	9781160156448	APC	US	NZD
6511	9780470747452	AAH	DE	EUR
6512	9781166861575	APC	UK	NZD
6513	9781168837073	APC	FR	NZD
6514	9781149219386	APC	DE	NZD
6515	9781162538792	APC	US	EUR
6516	9781140081760	APC	CA	EUR
6517	9781174819117	APC	UK	USD
6518	9781145235779	AAV	FR	GBP
6519	9781592245208	AAV	FR	GBP
6520	9781175315816	AAV	CA	EUR
6521	9781163692509	APC	CA	NZD
6522	9781144088352	AAV	UK	NZD
6523	9781170293126	AAV	FR	GBP
6524	9781149280690	AAV	FR	NZD
6525	9781147360011	APC	US	EUR
6526	9781177441124	AAV	UK	EUR
6527	9781435296121	AAS	UK	GBP
6528	9783464078020	LIB	CA	USD
6529	9783125237056	KNV	DE	EUR
6530	9781144657442	APC	FR	EUR
6531	9780802798350	AAC	CA	GBP
6532	9781110710461	AAV	CA	USD
6533	9781144471789	AAV	US	NZD
6534	9781165722716	APC	DE	NZD
6535	9780285636521	AA6	FR	USD
6536	9781247439976	AAV	DE	GBP
6537	9781246419184	AAV	CA	NZD
6538	9780872627598	AAN	DE	NZD
6539	9781148501543	AAV	CA	USD
6540	9781164944096	APC	FR	EUR
6541	9781406220612	AA0	CA	EUR
6542	9780321637635	AAP	DE	GBP
6543	9781416029342	AAC	FR	GBP
6544	9780554675138	AAV	DE	USD
6545	9781148778846	APC	DE	USD
6546	9781163015803	APC	US	USD
6547	9781146080736	AAV	US	GBP
6548	9780882899114	AAJ	CA	GBP
6549	9780306474286	APC	DE	USD
6550	9781244596696	AAV	FR	GBP
6551	9783123002700	LIB	FR	NZD
6552	9781160484213	APC	FR	GBP
6553	9780761954736	APC	UK	GBP
6554	9783850684644	KNV	US	NZD
6555	9781167472121	APC	UK	NZD
6556	9781175690678	AAV	FR	EUR
6557	9781164075141	APC	FR	USD
6558	9780521245135	APC	CA	GBP
6559	9781143436260	AAV	FR	EUR
6560	9781172154807	AAV	UK	GBP
6561	9781104977795	APC	FR	GBP
6562	9781240536658	AAV	UK	EUR
6563	9780740718649	AAC	UK	NZD
6564	9783772516955	KNV	US	NZD
6565	9781145530034	AAV	US	GBP
6566	9781170651544	APC	US	GBP
6567	9781176351271	AAV	CA	EUR
6568	9781145326897	AAV	DE	USD
6569	9781405028868	AA7	DE	USD
6570	9781172589555	AAV	US	EUR
6571	9780500251799	AAU	FR	GBP
6572	9781173884499	APC	UK	NZD
6573	9780071461702	AAC	CA	EUR
6574	9780735622890	LIB	DE	EUR
6575	9781416587835	ABZ	US	NZD
6576	9783760783505	KNV	CA	USD
6577	9780316114745	AAS	UK	NZD
6578	9781147828108	APC	DE	USD
6579	9783836407687	LIB	FR	USD
6580	9781401231330	ABZ	UK	USD
6581	9781173830458	APC	CA	NZD
6582	9780431022086	AA0	CA	EUR
6583	9783939658320	LIB	UK	EUR
6584	9781240011278	AAV	CA	EUR
6585	9781419144592	AAZ	DE	GBP
6586	9780559678691	APC	UK	NZD
6587	9780792322108	APC	FR	GBP
6588	9781246362619	AAV	CA	NZD
6589	9781841499659	LIB	UK	NZD
6590	9781175045485	AAV	UK	GBP
6591	9783865800053	LIB	CA	USD
6592	9780719006395	AAS	DE	USD
6593	9780268011956	AAC	FR	EUR
6594	9781555761042	AAC	FR	GBP
6595	9781143371387	APC	US	USD
6596	9780486997759	AAC	CA	NZD
6597	9781241067663	AAV	UK	GBP
6598	9780761968160	AAU	DE	USD
6599	9783763025183	LIB	FR	USD
6600	9780060766146	AAC	FR	NZD
6601	9781174565205	AAV	CA	USD
6602	9781424103133	AAV	US	EUR
6603	9781246967869	AAV	DE	USD
6604	9780061432675	AAS	DE	EUR
6605	9780470744512	AAZ	CA	GBP
6606	9781247437620	AAV	CA	EUR
6607	9780806351353	APC	CA	EUR
6608	9781146529099	APC	FR	GBP
6609	9780538453059	AAC	FR	NZD
6610	9783515086660	LIB	DE	GBP
6611	9780746087305	AAZ	UK	EUR
6612	9780552153355	AB9	UK	EUR
6613	9781175139665	APC	UK	EUR
6614	9781161963601	APC	DE	EUR
6615	9780595260676	AAV	FR	NZD
6616	9781162176819	APC	US	EUR
6617	9781148835358	AAV	CA	EUR
6618	9781177197298	APC	DE	GBP
6619	9780078601033	AAC	US	EUR
6620	9781142295394	APC	CA	EUR
6621	9781177310321	APC	DE	USD
6622	9783836483650	AAV	CA	EUR
6623	9781170796344	AAV	FR	USD
6624	9781420828719	AAV	FR	EUR
6625	9780595310029	APC	FR	USD
6626	9780752884431	AAU	FR	GBP
6627	9783643108562	LIB	US	EUR
6628	9781148077635	APC	CA	GBP
6629	9780292751699	APC	FR	GBP
6630	9781241189730	AAV	US	GBP
6631	9780141322629	AAW	US	EUR
6632	9780387946740	AAV	UK	USD
6633	9781270111948	AAV	CA	USD
6634	9783884459089	KNV	DE	GBP
6635	9780465004386	APC	DE	GBP
6636	9781166215347	APC	US	GBP
6637	9781178989700	AAV	FR	USD
6638	9781171501732	APC	US	NZD
6639	9783639369014	AAV	CA	GBP
6640	9781164155584	APC	US	NZD
6641	9781424173006	AAV	DE	USD
6642	9783851758733	LIB	CA	USD
6643	9781177722254	APC	UK	EUR
6644	9780253341129	APC	CA	EUR
6645	9783406516207	LIB	DE	NZD
6646	9781143352928	APC	DE	GBP
6647	9781173286521	APC	UK	USD
6648	9781173717452	AAV	CA	USD
6649	9780548476512	APC	FR	GBP
6650	9781165781997	APC	US	NZD
6651	9781149753149	AAV	CA	USD
6652	9783936318623	LIB	CA	USD
6653	9780750707886	AAV	FR	NZD
6654	9781149835203	AAV	US	USD
6655	9781246377880	AAV	US	GBP
6656	9781147385472	AAV	UK	EUR
6657	9781176492745	AAV	UK	EUR
6658	9781113275455	APC	DE	NZD
6659	9781444000610	KNV	FR	EUR
6660	9781244287266	AAV	UK	USD
6661	9780982654903	APC	US	NZD
6662	9780554357164	APC	CA	NZD
6663	9780554943664	AAV	DE	EUR
6664	9781175237460	AAV	FR	EUR
6665	9780747584858	ASF	FR	USD
6666	9781179247298	AAV	US	GBP
6667	9781103048373	APC	US	EUR
6668	9781170636848	APC	DE	USD
6669	9781847160263	AAU	CA	NZD
6670	9783785567449	LIB	US	USD
6671	9783800317493	KNV	US	USD
6672	9780824821937	AAN	DE	USD
6673	9781146261029	AAV	DE	USD
6674	9781270629771	AAV	CA	NZD
6675	9781172711130	APC	US	USD
6676	9783937841137	KNV	US	USD
6677	9780595318728	AAZ	CA	NZD
6678	9781164253129	APC	FR	NZD
6679	9781164300687	APC	FR	NZD
6680	9783867190053	LIB	FR	EUR
6681	9781162667478	APC	CA	GBP
6682	9781575451206	AAS	DE	USD
6683	9781175815170	AAV	UK	EUR
6684	9780850543988	ASF	CA	GBP
6685	9781161106770	APC	US	USD
6686	9780192803955	AOP	CA	NZD
6687	9783000213373	LIB	US	GBP
6688	9783150197950	LIB	FR	USD
6689	9781141114931	APC	UK	NZD
6690	9781583672266	AAO	US	NZD
6691	9781147496857	APC	DE	USD
6692	9781247692951	AAV	DE	NZD
6693	9789004205970	AAS	CA	EUR
6694	9788883957277	ADB	UK	USD
6695	9781147943610	APC	DE	GBP
6696	9781172534791	AAV	DE	USD
6697	9781241641801	AAV	FR	NZD
6698	9781110940165	APC	FR	EUR
6699	9781178263510	AAV	FR	NZD
6700	9781426203251	AAC	DE	GBP
6701	9781141884681	AAV	FR	GBP
6702	9783938446782	AAZ	US	NZD
6703	9780319231562	LIB	UK	GBP
6704	9781874448365	AWC	US	GBP
6705	9781444625769	AAV	UK	USD
6706	9780827606425	APC	CA	EUR
6707	9781140987857	APC	DE	EUR
6708	9781173243197	APC	UK	NZD
6709	9781146386913	AAV	DE	EUR
6710	9780439670227	ABZ	CA	EUR
6711	9781162946078	APC	FR	USD
6712	9780548828793	APC	DE	GBP
6713	9781142734169	APC	FR	USD
6714	9781246133301	AAV	FR	EUR
6715	9783869170985	KNV	DE	EUR
6716	9780802825872	AAS	US	GBP
6717	9780073532127	AAU	DE	USD
6718	9781422216668	AAE	CA	USD
6719	9783596509447	LIB	US	USD
6720	9781409304715	AWC	FR	GBP
6721	9780262041973	AAH	UK	EUR
6722	9781177107877	APC	US	NZD
6723	9781104366629	APC	FR	USD
6724	9780789499011	AAS	FR	NZD
6725	9783540465041	LIB	CA	GBP
6726	9783801720612	KNV	US	GBP
6727	9781146489003	AAV	US	EUR
6728	9789970024759	AAZ	UK	GBP
6729	9781143486265	APC	DE	GBP
6730	9781240927210	AAV	UK	EUR
6731	9781117330037	APC	DE	NZD
6732	9780548851548	APC	FR	USD
6733	9781164243052	APC	CA	USD
6734	9781403934109	AA7	CA	USD
6735	9781440162350	AAV	UK	NZD
6736	9781146795890	APC	UK	NZD
6737	9781167250439	APC	US	NZD
6738	9780470536681	AAS	DE	USD
6739	9780956259318	AAV	CA	NZD
6740	9781143205743	AAV	FR	GBP
6741	9781173359836	APC	DE	USD
6742	9781177745789	APC	US	EUR
6743	9780741454133	APC	UK	EUR
6744	9781147616743	AAV	DE	USD
6745	9781146068529	APC	FR	NZD
6746	9781172366132	APC	CA	NZD
6747	9781175442079	AAV	US	USD
6748	9781103251742	AAV	UK	NZD
6749	9781149324882	AAV	UK	NZD
6750	9781932603422	AAJ	FR	GBP
6751	9780099514169	AB9	FR	EUR
6752	9781444637779	AAV	DE	EUR
6753	9781173611033	APC	DE	EUR
6754	9781170594025	AAV	DE	GBP
6755	9781167042737	APC	FR	NZD
6756	9781175556806	APC	CA	USD
6757	9781140836131	AAV	US	USD
6758	9780760335000	AA9	UK	NZD
6759	9780205259397	AAC	UK	NZD
6760	9783527311293	AAH	DE	EUR
6761	9780892369249	AAC	US	NZD
6762	9781171363842	AAV	CA	USD
6763	9780822346715	LIB	CA	EUR
6764	9780393963342	AAW	CA	GBP
6765	9780745610160	APC	US	EUR
6766	9783060807215	KNV	US	EUR
6767	9780091936327	KNV	US	GBP
6768	9781438922539	AAV	FR	GBP
6769	9780977639540	AAC	DE	EUR
6770	9781161525564	APC	US	NZD
6771	9781607103899	AAE	DE	GBP
6772	9781166275969	APC	FR	GBP
6773	9781578087655	AAS	FR	EUR
6774	9781169320918	APC	DE	EUR
6775	9780847834617	AAZ	FR	NZD
6776	9781246828092	AAV	CA	EUR
6777	9780554964249	APC	CA	GBP
6778	9781171640158	AAV	DE	USD
6779	9780982965801	APC	FR	EUR
6780	9781241386276	AAV	UK	NZD
6781	9780123751720	AA5	CA	NZD
6782	9780763747435	AAZ	FR	NZD
6783	9780385732604	AAC	UK	USD
6784	9780700716449	APC	DE	USD
6785	9781147255744	APC	UK	GBP
6786	9780857324207	AAU	FR	USD
6787	9780802837882	AAC	FR	NZD
6788	9781903015759	AA6	UK	GBP
6789	9781116889826	APC	DE	USD
6790	9781146893220	AAV	UK	GBP
6791	9781172883172	APC	UK	USD
6792	9781175918208	APC	FR	GBP
6793	9780743275538	AA8	FR	NZD
6794	9780559629419	AAV	CA	NZD
6795	9783816931270	KNV	CA	GBP
6796	9781141152780	APC	UK	GBP
6797	9781146809221	APC	FR	NZD
6798	9780201038040	AAP	CA	USD
6799	9781557767349	AAN	US	USD
6800	9781115947114	AAV	UK	EUR
6801	9781600341137	AAV	US	EUR
6802	9781170694466	APC	US	USD
6803	9781424085019	AAC	US	NZD
6804	9781144738028	AAV	FR	NZD
6805	9783579080314	LIB	CA	GBP
6806	9783125149540	LIB	UK	NZD
6807	9780786431892	AAC	DE	USD
6808	9781161659689	APC	FR	EUR
6809	9781903254639	AAZ	CA	NZD
6810	9781446524657	AAV	DE	NZD
6811	9781140283768	APC	FR	USD
6812	9781143738746	APC	FR	GBP
6813	9780060598488	AAE	FR	GBP
6814	9780521693028	AAW	CA	USD
6815	9780007221202	AA8	CA	USD
6816	9780742551862	ANB	CA	USD
6817	9781143781650	APC	CA	NZD
6818	9780764331435	AAZ	FR	GBP
6819	9781441125439	AAV	US	EUR
6820	9781240281152	AAV	US	EUR
6821	9781148723891	APC	DE	EUR
6822	9781140721338	APC	FR	USD
6823	9781145857360	APC	UK	NZD
6824	9781593762629	ABZ	UK	USD
6825	9781177692076	APC	FR	USD
6826	9780240522524	AAC	CA	NZD
6827	9780199747566	AAW	FR	GBP
6828	9781566917636	ASF	US	EUR
6829	9781140397076	APC	DE	NZD
6830	9780443100772	AAZ	CA	USD
6831	9781174950346	APC	DE	EUR
6832	9781170358238	AAV	UK	USD
6833	9781741967609	AA7	CA	USD
6834	9781116427646	APC	US	EUR
6835	9781247036922	AAV	US	NZD
6836	9781170575154	APC	US	NZD
6837	9781243679574	AAV	FR	EUR
6838	9780800787912	AAJ	US	USD
6839	9781247121055	AAV	UK	EUR
6840	9781113018823	AAV	DE	USD
6841	9780548244791	APC	UK	USD
6842	9780786436781	AAW	US	EUR
6843	9781105198021	APC	DE	EUR
6844	9781148002934	APC	US	EUR
6845	9781162620404	APC	DE	EUR
6846	9781424176106	AAV	UK	EUR
6847	9781597267007	AAZ	FR	USD
6848	9781172831838	AAV	DE	EUR
6849	9780664251277	APC	FR	EUR
6850	9781434227676	AAC	CA	EUR
6851	9781160791991	APC	US	USD
6852	9781604137767	AAC	US	USD
6853	9780521462181	AAA	UK	GBP
6854	9781406717259	AAV	FR	EUR
6855	9781166223892	APC	CA	USD
6856	9780559117190	APC	DE	NZD
6857	9781145020450	APC	UK	EUR
6858	9781108036467	AAV	FR	EUR
6859	9781566080095	AAZ	DE	GBP
6860	9781172499489	APC	UK	NZD
6861	9781144556240	APC	US	EUR
6862	9781141764402	AAV	DE	USD
6863	9781145678781	AAV	US	GBP
6864	9780099528784	LIB	UK	GBP
6865	9781149942918	AAV	UK	EUR
6866	9781171696766	AAV	UK	NZD
6867	9781607102182	AAE	FR	GBP
6868	9780754626497	AAS	US	USD
6869	9781141244805	APC	US	EUR
6870	9781103610693	APC	FR	GBP
6871	9781246576153	AAV	US	EUR
6872	9780252078095	AAW	CA	GBP
6873	9781147938623	AAV	FR	GBP
6874	9781175313904	AAV	FR	USD
6875	9781143636332	AAV	DE	USD
6876	9780752452289	AAW	UK	NZD
6877	9781162566856	APC	CA	NZD
6878	9780275998622	AAW	US	GBP
6879	9781110321568	AAV	DE	GBP
6880	9781165612581	APC	US	NZD
6881	9781592960323	AAC	DE	USD
6882	9781179671079	AAV	DE	USD
6883	9783854910848	LIB	DE	GBP
6884	9780700613014	AAN	DE	EUR
6885	9780554894119	APC	DE	USD
6886	9781143415067	AAV	UK	GBP
6887	9781120745170	APC	US	GBP
6888	9788496540736	AAB	CA	NZD
6889	9781178895155	AAV	DE	EUR
6890	9781143220937	APC	FR	USD
6891	9780113310487	AAW	US	USD
6892	9780593064108	AB9	DE	NZD
6893	9780700711345	AA6	US	EUR
6894	9780899426907	AAC	DE	EUR
6895	9781246357059	AAV	DE	USD
6896	9781115525817	APC	FR	NZD
6897	9781142488840	APC	CA	GBP
6898	9781565892613	AAZ	US	EUR
6899	9780071476232	AAU	UK	NZD
6900	9783518394311	KNV	DE	USD
6901	9781245285018	AAV	UK	USD
6902	9781165388035	APC	DE	NZD
6903	9783940474803	KNV	DE	EUR
6904	9780809511518	APC	DE	NZD
6905	9781146726719	APC	CA	GBP
6906	9780559293146	APC	DE	EUR
6907	9781178655568	AAV	FR	USD
6908	9781405162067	AAH	FR	NZD
6909	9781116850574	APC	DE	GBP
6910	9780237541989	AAQ	US	NZD
6911	9781146424783	AAV	UK	EUR
6912	9783830474265	LIB	US	USD
6913	9781149828601	AAV	DE	GBP
6914	9781145310537	AAV	CA	USD
6915	9780967251486	AAU	DE	USD
6916	9781179643168	AAV	FR	GBP
6917	9783862310050	LIB	DE	NZD
6918	9780313345180	AAS	DE	GBP
6919	9781146390699	AAV	US	NZD
6920	9781120706973	APC	UK	NZD
6921	9780595530298	APC	FR	GBP
6922	9780975554425	AAC	FR	USD
6923	9781611228137	AAZ	US	USD
6924	9781172145737	AAV	US	NZD
6925	9781110249367	APC	US	NZD
6926	9781851372386	ACD	UK	NZD
6927	9781143769986	AAV	UK	NZD
6928	9781178474602	AAV	FR	NZD
6929	9781171812432	AAV	UK	USD
6930	9781140743361	APC	CA	GBP
6931	9781147950724	AAV	US	GBP
6932	9781271696765	AAV	CA	GBP
6933	9781174817397	APC	CA	EUR
6934	9783642158032	AAS	DE	EUR
6935	9780956158932	ABE	UK	USD
6936	9781844837847	AAW	US	USD
6937	9780470623336	AAS	DE	NZD
6938	9780814408612	AAU	US	GBP
6939	9781144898357	APC	US	GBP
6940	9781148889412	AAV	UK	NZD
6941	9783639349269	AAV	FR	USD
6942	9783499234941	KNV	UK	NZD
6943	9780786282258	AAE	FR	EUR
6944	9780745962351	AAU	US	USD
6945	9783639029123	AAV	UK	GBP
6946	9781174353598	AAV	US	USD
6947	9781177931946	AAV	UK	GBP
6948	9781115380928	APC	CA	NZD
6949	9780958286886	APC	US	GBP
6950	9781841556949	AAW	DE	EUR
6951	9781241209896	AAV	FR	NZD
6952	9780801446290	AAR	US	EUR
6953	9781446057551	AAV	UK	GBP
6954	9780739733325	APC	FR	GBP
6955	9781169724617	APC	UK	NZD
6956	9781559391757	AAE	UK	GBP
6957	9781145816268	APC	DE	EUR
6958	9781146758352	AAV	DE	GBP
6959	9781594035708	AAE	DE	EUR
6960	9781104252700	APC	CA	NZD
6961	9781241198626	AAV	CA	EUR
6962	9780981837802	AAV	CA	NZD
6963	9781120494825	APC	DE	USD
6964	9781424016174	AAQ	DE	EUR
6965	9781171832409	APC	DE	GBP
6966	9781446080771	AAZ	CA	EUR
6967	9780199226184	AAU	FR	EUR
6968	9783922989684	LIB	CA	EUR
6969	9780500543634	AAZ	UK	EUR
6970	9780822595571	AAE	DE	USD
6971	9781272044794	AAV	CA	USD
6972	9781176183827	AAV	FR	USD
6973	9780615513584	APC	US	USD
6974	9781271077670	AAV	US	EUR
6975	9781169523845	APC	CA	GBP
6976	9783898993890	KNV	FR	GBP
6977	9781247218403	AAV	DE	GBP
6978	9781241516109	AAV	DE	EUR
6979	9781270123682	AAV	FR	NZD
6980	9781849210775	AAV	US	USD
6981	9781175036636	AAV	UK	EUR
6982	9781165411924	APC	CA	EUR
6983	9780440207801	AAC	UK	USD
6984	9780548887837	APC	FR	GBP
6985	9781174633508	APC	DE	USD
6986	9781173250270	APC	DE	GBP
6987	9783100910394	KNV	CA	USD
6988	9781244893948	AAV	CA	NZD
6989	9781175108197	AAV	DE	USD
6990	9781606017906	AAV	UK	GBP
6991	9781244748927	AAV	FR	GBP
6992	9781175721006	APC	DE	GBP
6993	9781146095624	AAV	FR	EUR
6994	9781146108850	APC	UK	GBP
6995	9781142080778	AAV	CA	USD
6996	9781244770867	AAV	DE	EUR
6997	9781934169131	AAV	DE	EUR
6998	9780554457635	AAV	CA	GBP
6999	9780691136530	AAV	UK	USD
7000	9781242790256	AAV	DE	GBP
7001	9781103464920	APC	FR	NZD
7002	9780554785523	APC	UK	NZD
7003	9781176190443	APC	CA	USD
7004	9781142712235	APC	UK	EUR
7005	9783540687375	LIB	FR	GBP
7006	9780375836510	AAC	DE	NZD
7007	9781177299916	APC	CA	NZD
7008	9780801431135	AAR	UK	GBP
7009	9781145706170	AAV	DE	EUR
7010	9780764330773	AAS	US	NZD
7011	9780345442703	AAC	FR	EUR
7012	9781178802641	AAV	UK	NZD
7013	9781936041626	AAV	FR	EUR
7014	9781141793297	APC	FR	NZD
7015	9781242965005	AAV	CA	GBP
7016	9781174608766	APC	CA	NZD
7017	9781104566449	APC	US	NZD
7018	9780091936518	AB9	UK	EUR
7019	9781603583169	AAS	UK	NZD
7020	9781607055037	AAS	US	USD
7021	9781147945508	AAV	US	NZD
7022	9783150186473	LIB	CA	GBP
7023	9781120363374	APC	FR	NZD
7024	9780071750950	AAS	DE	EUR
7025	9781145161337	AAV	US	NZD
7026	9781140928560	AAV	DE	USD
7027	9781414106915	AAZ	US	EUR
7028	9780559649592	APC	UK	EUR
7029	9781145382930	APC	UK	EUR
7030	9781142798635	AAV	DE	USD
7031	9780761949275	AAU	CA	EUR
7032	9780715640784	AAS	CA	NZD
7033	9781149753330	AAV	FR	NZD
7034	9781167227813	APC	FR	EUR
7035	9781113828750	AAV	CA	EUR
7036	9781270223351	AAV	US	USD
7037	9780199559190	AOP	FR	USD
7038	9780230222052	AA7	UK	USD
7039	9781607886235	AA2	FR	GBP
7040	9783505117763	KNV	US	GBP
7041	9781434429780	AAV	FR	EUR
7042	9781142489656	APC	FR	USD
7043	9781148036571	APC	FR	NZD
7044	9789953891231	AAW	US	NZD
7045	9781446502099	AAV	US	EUR
7046	9783639091397	AAV	UK	USD
7047	9781177265218	APC	UK	EUR
7048	9781561644698	AAS	UK	USD
7049	9781108023221	APC	FR	EUR
